image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917113014_0509_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.7,18.827320098246137,HIGH,TopN_Re-rank,Roma,274
VG_data_DJI_20240917113016_0510_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.7,12.246895621745832,HIGH,TopN_Re-rank,Roma,279
VG_data_DJI_20240917113019_0511_D.JPG,pkl_QingZhou_2024,-30.1,146.4,107.6,13.937042665490164,HIGH,TopN_Re-rank,Roma,340
VG_data_DJI_20240917113020_0512_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,7.736632744249571,HIGH,TopN_Re-rank,Roma,387
VG_data_DJI_20240917113022_0513_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,15.094201733010927,HIGH,TopN_Re-rank,Roma,331
VG_data_DJI_20240917113025_0514_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,10.024358944239253,HIGH,TopN_Re-rank,Roma,542
VG_data_DJI_20240917113027_0515_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,17.39226177842458,HIGH,TopN_Re-rank,Roma,294
VG_data_DJI_20240917113029_0516_D.JPG,pkl_QingZhou_2024,-30.1,146.4,108.3,10.302958067418537,HIGH,TopN_Re-rank,Roma,460
VG_data_DJI_20240917113034_0518_D.JPG,pkl_QingZhou_2024,-45.5,145.3,113.7,12.623701681123105,HIGH,TopN_Re-rank,Roma,356
VG_data_DJI_20240917113038_0519_D.JPG,pkl_QingZhou_2024,-90.0,145.3,114.2,183.23091543023074,HIGH,TopN_Re-rank,Roma,44
VG_data_DJI_20240917113040_0520_D.JPG,pkl_QingZhou_2024,-90.0,145.3,114.1,312.27664933413007,HIGH,TopN_Re-rank,Roma,47
VG_data_DJI_20240917113041_0521_D.JPG,pkl_QingZhou_2024,-90.0,139.1,114.1,662.887048724374,HIGH,TopN_Re-rank,Roma,119
VG_data_DJI_20240917113043_0522_D.JPG,pkl_QingZhou_2024,-90.0,125.5,114.1,144.44633788380773,HIGH,TopN_Re-rank,Roma,146
VG_data_DJI_20240917113045_0523_D.JPG,pkl_QingZhou_2024,-77.1,125.5,114.2,6.4632155197521035,HIGH,TopN_Re-rank,Roma,439
VG_data_DJI_20240917113047_0524_D.JPG,pkl_QingZhou_2024,-73.2,125.5,114.1,298.8297599707883,HIGH,TopN_Re-rank,Roma,96
VG_data_DJI_20240917113049_0525_D.JPG,pkl_QingZhou_2024,-73.2,115.4,114.1,162.0864286256915,HIGH,TopN_Re-rank,Roma,23
VG_data_DJI_20240917113051_0526_D.JPG,pkl_QingZhou_2024,-65.2,107.9,114.1,155.25088744801246,HIGH,TopN_Re-rank,Roma,58
VG_data_DJI_20240917113054_0527_D.JPG,pkl_QingZhou_2024,-58.1,107.9,114.2,6.7645647272129645,HIGH,TopN_Re-rank,Roma,187
VG_data_DJI_20240917113057_0528_D.JPG,pkl_QingZhou_2024,-58.1,42.0,114.0,11.697771963352313,HIGH,TopN_Re-rank,Roma,563
VG_data_DJI_20240917113059_0529_D.JPG,pkl_QingZhou_2024,-47.8,7.1,114.1,15.502345026523082,HIGH,TopN_Re-rank,Roma,245
VG_data_DJI_20240917113101_0530_D.JPG,pkl_QingZhou_2024,-38.6,7.5,114.1,12.434831627845337,HIGH,TopN_Re-rank,Roma,170
VG_data_DJI_20240917113105_0531_D.JPG,pkl_QingZhou_2024,-37.6,-5.0,114.1,13.513651526953918,HIGH,TopN_Re-rank,Roma,404
VG_data_DJI_20240917113119_0536_D.JPG,pkl_QingZhou_2024,-38.0,-62.2,113.9,527.3431721582461,HIGH,TopN_Re-rank,Roma,272
VG_data_DJI_20240917113121_0537_D.JPG,pkl_QingZhou_2024,-45.3,-62.3,105.7,10.859717412845209,HIGH,TopN_Re-rank,Roma,270
VG_data_DJI_20240917113124_0538_D.JPG,pkl_QingZhou_2024,-54.0,-62.3,95.8,7.702662862091828,HIGH,TopN_Re-rank,Roma,390
VG_data_DJI_20240917113127_0539_D.JPG,pkl_QingZhou_2024,-59.1,-62.4,85.9,6.075089680468918,HIGH,TopN_Re-rank,Roma,557
VG_data_DJI_20240917113130_0540_D.JPG,pkl_QingZhou_2024,-59.1,-62.4,74.2,5.302240458450784,HIGH,TopN_Re-rank,Roma,880
VG_data_DJI_0442.JPG,pkl_Qingzhou_3_2,-44.9,87.6,193.1,4.792164614088559,HIGH,TopN_Re-rank,Roma,968
VG_data_DJI_0443.JPG,pkl_Qingzhou_3_2,-44.9,87.6,191.7,4.281202258208208,HIGH,TopN_Re-rank,Roma,963
VG_data_DJI_0444.JPG,pkl_Qingzhou_3_2,-44.9,87.1,189.3,4.493266679583673,HIGH,TopN_Re-rank,Roma,1024
VG_data_DJI_0445.JPG,pkl_Qingzhou_3_2,-44.9,86.6,186.7,4.475444857072825,HIGH,TopN_Re-rank,Roma,968
